Shipper ID,Tracking ID,Origin Hub Name,Dest Hub Name,Count
11549046,26070303190533MCGHB0L0H-01,MAC-CB5,MAC-CB5,1
11549046,26070303190533MCGHB0L0H-DO,MAC-CB5,MAC-CB5,1
11549046,26070303190688AG40NIHBE-01,MAC-CB5,MAC-CB5,1
11549046,26070303190688AG40NIHBE-DO,MAC-CB5,MAC-CB5,1
11549046,26070303190688LFVOIQ118I-01,MAC-CB5,MAC-CB5,1
11549046,26070303190688LFVOIQ118I-DO,,MAC-KD5,1
11549046,2607030319363467IC8MOOID-01,MAC-KD5,MAC-KD5,1
11549046,2607030319363467IC8MOOID-DO,MAC-KD5,MAC-KD5,1
11549046,260703031936348UORPH3TW-01,MAC-KD5,MAC-KD5,1
11549046,260703031936348UORPH3TW-DO,MAC-KD5,MAC-KD5,1
11549046,26070303193634EUJJMTN5PY-01,MAC-KD5,MAC-KD5,1
11549046,26070303193634EUJJMTN5PY-DO,MAC-KD5,MAC-KD5,1
11549046,26070303193634VEVOUYLICG-01,MAC-KD5,MAC-KD5,1
11549046,26070303193634VEVOUYLICG-DO,MAC-KD5,MAC-KD5,1
11549046,260703032016004SMDPKGWP-01,MAC-KD5,MAC-KD5,1
11549046,260703032016004SMDPKGWP-DO,,MAC-KD5,1
11549046,26070303201600BYNQNTZKLD-01,MAC-KD5,MAC-KD5,1
11549046,26070303201600BYNQNTZKLD-DO,,MAC-KD5,1
11549046,26070303201600S1VXBOTQFS-01,MAC-KD5,MAC-KD5,1
11549046,26070303201600S1VXBOTQFS-DO,,MAC-KD5,1
11549046,26070303231067QTMRHEGZL-01,MAC-KD5,MAC-KD5,1
11549046,26070303231067QTMRHEGZL-DO,MAC-KD5,MAC-KD5,1
11549046,26070303242355FBW7OB1SN-01,MAC-CB5,MAC-CB5,1
11549046,26070303242355FBW7OB1SN-DO,MAC-CB5,MAC-CB5,1
11549046,26070303264559GHZIDKQJQ-01,MAC-CB5,MAC-CB5,1
11549046,26070303264559GHZIDKQJQ-DO,MAC-CB5,MAC-CB5,1
11549046,26070303264559KYLPR14DRN-01,MAC-CB5,MAC-CB5,1
11549046,26070303264559KYLPR14DRN-DO,MAC-CB5,MAC-CB5,1
11549046,2607030327522958QT6V2N-01,MAC-KD5,MAC-KD5,1
11549046,2607030327522958QT6V2N-DO,MAC-KD5,MAC-KD5,1
11549046,26070303315389BVTBNQKIG-01,MAC-KD5,MAC-KD5,1
11549046,26070303315389BVTBNQKIG-DO,MAC-KD5,MAC-KD5,1
11549046,26070303315389FNYXO7ONKR-01,MAC-KD5,MAC-KD5,1
11549046,26070303315389FNYXO7ONKR-DO,MAC-KD5,MAC-KD5,1
11549046,26070303331817RQOIGVXBU-01,MAC-KD5,MAC-KD5,1
11549046,26070303331817RQOIGVXBU-DO,MAC-KD5,MAC-KD5,1
11549046,26070303372557ESMDXTC5I-01,MAC-KD5,MAC-KD5,1
11549046,26070303372557ESMDXTC5I-DO,MAC-KD5,MAC-KD5,1
11549046,26070303375483VZGRQYAIL-01,MAC-KD5,MAC-KD5,1
11549046,26070303375483VZGRQYAIL-DO,MAC-KD5,MAC-KD5,1
11549046,26070303400447CC2Y4KMTU-01,MAC-CP5,MAC-CP5,1
11549046,26070303400447CC2Y4KMTU-DO,MAC-CP5,MAC-CP5,1
11549046,26070303400447GEURRWJTZB-01,MAC-CP5,MAC-CP5,1
11549046,26070303400447GEURRWJTZB-DO,MAC-CP5,MAC-CP5,1
11549046,26070303411325NJXNVKEKV-01,MAC-KD5,MAC-KD5,1
11549046,26070303411325NJXNVKEKV-DO,MAC-KD5,MAC-KD5,1
11549046,26070303414702WCLWVS8ZX-01,MAC-CP5,MAC-CP5,1
11549046,26070303414702WCLWVS8ZX-DO,MAC-CP5,MAC-CP5,1
11549046,260703034242490DJLGECMW-01,MAC-CB5,MAC-CB5,1
11549046,260703034242490DJLGECMW-DO,MAC-CB5,MAC-CB5,1
11549046,26070303424249BN4SOTLOO-01,MAC-CB5,MAC-CB5,1
11549046,26070303424249BN4SOTLOO-DO,MAC-CB5,MAC-CB5,1
11549046,26070303424249KSSWZDKIVQ-01,MAC-CB5,MAC-CB5,1
11549046,26070303424249KSSWZDKIVQ-DO,MAC-CB5,MAC-CB5,1
11549046,26070303424249SSEXCLVWAK-01,MAC-CB5,MAC-CB5,1
11549046,26070303424249SSEXCLVWAK-DO,MAC-CB5,MAC-CB5,1
11549046,26070303432251MRBKSMAJWK-01,MAC-CB5,MAC-CB5,1
11549046,26070303432251MRBKSMAJWK-DO,MAC-CB5,MAC-CB5,1
11549046,26070303432251RVDSLPVK-01,MAC-CB5,MAC-CB5,1
11549046,26070303432251RVDSLPVK-DO,MAC-CB5,MAC-CB5,1
11549046,26070303433531L0Q8BMFR3-01,MAC-CP5,MAC-CP5,1
11549046,26070303433531L0Q8BMFR3-DO,MAC-CP5,MAC-CP5,1
11549046,260703034348346ZDQUSHPQ-01,MAC-KD5,MAC-KD5,1
11549046,260703034348346ZDQUSHPQ-DO,,MAC-KD5,1
11549046,26070303445906YSX4RIDHH-01,MAC-KD5,MAC-KD5,1
11549046,26070303445906YSX4RIDHH-DO,MAC-KD5,MAC-KD5,1
11549046,26070303454900XSB63T2CU-01,MAC-KD5,MAC-KD5,1
11549046,26070303454900XSB63T2CU-DO,MAC-KD5,MAC-KD5,1
11549046,26070303491141WEXAOKLP-01,MAC-KM5,MAC-KM5,1
11549046,26070303491141WEXAOKLP-DO,MAC-KM5,MAC-KM5,1
11549046,26070303492065TBLVL7EH1-01,MAC-KD5,MAC-KD5,1
11549046,26070303492065TBLVL7EH1-DO,MAC-KD5,MAC-KD5,1
11549046,26070303492065XFB2BZWA7K-01,MAC-KD5,MAC-KD5,1
11549046,26070303492065XFB2BZWA7K-DO,MAC-KD5,MAC-KD5,1
11549046,26070303493282W2XSNNIKX-01,MAC-KD5,MAC-KD5,1
11549046,26070303493282W2XSNNIKX-DO,MAC-KD5,MAC-KD5,1
11549046,26070303493412NGTQFTAHDC-01,MAC-KD5,MAC-KD5,1
11549046,26070303493412NGTQFTAHDC-02,MAC-KD5,MAC-KD5,1
11549046,26070303493412NGTQFTAHDC-DO,MAC-KD5,MAC-KD5,1
11549046,26070303493412VWMM36D0-01,MAC-KD5,MAC-KD5,1
11549046,26070303493412VWMM36D0-DO,MAC-KD5,MAC-KD5,1
11549046,260703035228117BV9BP5CJ-01,MAC-CP5,MAC-CP5,1
11549046,260703035228117BV9BP5CJ-DO,MAC-CP5,MAC-CP5,1
11549046,26070303522811BLAWERAXXV-01,MAC-CP5,MAC-CP5,1
11549046,26070303522811BLAWERAXXV-DO,MAC-CP5,MAC-CP5,1
11549046,26070303523607TES25WF31-01,MAC-KD5,MAC-KD5,1
11549046,26070303523607TES25WF31-DO,MAC-KD5,MAC-KD5,1
11549046,26070303523607VGSG4B7FH-01,MAC-KD5,MAC-KD5,1
11549046,26070303523607VGSG4B7FH-DO,MAC-KD5,MAC-KD5,1
11549046,260703035320965DQGRQ2S3-01,MAC-KD5,MAC-KD5,1
11549046,260703035320965DQGRQ2S3-DO,MAC-KD5,MAC-KD5,1
11549046,26070303532096VLL0NBIIZM-01,MAC-KD5,MAC-KD5,1
11549046,26070303532096VLL0NBIIZM-DO,MAC-KD5,MAC-KD5,1
11549046,26070303532419SCXOVOFG-01,MAC-KD5,MAC-KD5,1
11549046,26070303532419SCXOVOFG-DO,MAC-KD5,MAC-KD5,1
11549046,26070303532419ZM1ZFQMGSO-01,MAC-KD5,MAC-KD5,1
11549046,26070303532419ZM1ZFQMGSO-DO,MAC-KD5,MAC-KD5,1
11549046,26070303550823FLIJVRL-01,MAC-KD5,MAC-KD5,1
11549046,26070303550823FLIJVRL-DO,MAC-KD5,MAC-KD5,1
11549046,260703035508633ZXIQ98MQ-01,MAC-CB5,MAC-CB5,1
11549046,260703035508633ZXIQ98MQ-DO,MAC-CB5,MAC-CB5,1
11549046,26070303550863ULUQ6QBUBH-01,MAC-CB5,MAC-CB5,1
11549046,26070303550863ULUQ6QBUBH-DO,MAC-CB5,MAC-CB5,1
11549046,26070303553659PXB7IOQUTW-01,MAC-CB5,MAC-CB5,1
11549046,26070303553659PXB7IOQUTW-DO,MAC-CB5,MAC-CB5,1
11549046,26070303553659WYDHUV0VI-01,MAC-CB5,MAC-CB5,1
11549046,26070303553659WYDHUV0VI-DO,MAC-CB5,MAC-CB5,1
11549046,26070303562309ELJUX6UHVY-01,MAC-CB5,MAC-CB5,1
11549046,26070303562309ELJUX6UHVY-DO,MAC-CB5,MAC-CB5,1
11549046,26070303562309Y7A545CXS-01,MAC-CB5,MAC-CB5,1
11549046,26070303562309Y7A545CXS-DO,MAC-CB5,MAC-CB5,1
11549046,26070303574871B9B4GP573-01,MAC-CB5,MAC-CB5,1
11549046,26070303574871B9B4GP573-02,MAC-CB5,MAC-CB5,1
11549046,26070303574871B9B4GP573-DO,MAC-CB5,MAC-CB5,1
11549046,26070303574871BLGNJBKCDQ-01,MAC-CB5,MAC-CB5,1
11549046,26070303574871BLGNJBKCDQ-DO,MAC-CB5,MAC-CB5,1
11549046,26070303574871KHTBDKBZ-01,MAC-CB5,MAC-CB5,1
11549046,26070303574871KHTBDKBZ-DO,MAC-CB5,MAC-CB5,1
11549046,26070303574871S77HKJNHAM-01,MAC-CB5,MAC-CB5,1
11549046,26070303574871S77HKJNHAM-02,MAC-CB5,MAC-CB5,1
11549046,26070303574871S77HKJNHAM-DO,MAC-CB5,MAC-CB5,1
11549046,260703035811446GYKTG01FW-01,MAC-KD5,MAC-KD5,1
11549046,260703035811446GYKTG01FW-DO,MAC-KD5,MAC-KD5,1
11549046,26070303581144FP0EKE6RL-01,MAC-KD5,MAC-KD5,1
11549046,26070303581144FP0EKE6RL-DO,MAC-KD5,MAC-KD5,1
11549046,26070303584242P3AEGVQWXK-01,MAC-KD5,MAC-KD5,1
11549046,26070303584242P3AEGVQWXK-DO,,MAC-KD5,1
11549046,26070303584242WBGNRSDB-01,MAC-KD5,MAC-KD5,1
11549046,26070303584242WBGNRSDB-DO,,MAC-KD5,1
11549046,26070303584970RUQLMZ4UZ-01,MAC-KD5,MAC-KD5,1
11549046,26070303584970RUQLMZ4UZ-DO,MAC-KD5,MAC-KD5,1
11549046,26070303591986DSTYXAOUHA-01,MAC-CB5,MAC-CB5,1
11549046,26070303591986DSTYXAOUHA-DO,MAC-CB5,MAC-CB5,1
11549046,26070303591986II1FJXKE-01,MAC-CB5,MAC-CB5,1
11549046,26070303591986II1FJXKE-DO,MAC-CB5,MAC-CB5,1
11549046,26070303592336Q5BRXAMF8-01,MAC-KD5,MAC-KD5,1
11549046,26070303592336Q5BRXAMF8-DO,MAC-KD5,MAC-KD5,1
11549046,26070303592336T9HD7WZLQH-01,MAC-KD5,MAC-KD5,1
11549046,26070303592336T9HD7WZLQH-DO,MAC-KD5,MAC-KD5,1
11549046,26070303592336V85V1IX4PX-01,MAC-KD5,MAC-KD5,1
11549046,26070303592336V85V1IX4PX-DO,MAC-KD5,MAC-KD5,1
11549046,26070303592720FFRLBIN0S-01,MAC-KM5,MAC-KM5,1
11549046,26070303592720FFRLBIN0S-DO,MAC-KM5,MAC-KM5,1
11549046,260703035942471L3UCP6GI-01,MAC-KD5,MAC-KD5,1
11549046,260703035942471L3UCP6GI-DO,MAC-KD5,MAC-KD5,1
11549046,26070303594247JGZOMRVRB-01,MAC-KD5,MAC-KD5,1
11549046,26070303594247JGZOMRVRB-DO,MAC-KD5,MAC-KD5,1
11549046,26070304011812OUQOE296N-01,MAC-KD5,MAC-KD5,1
11549046,26070304011812OUQOE296N-DO,MAC-KD5,MAC-KD5,1
11549046,26070304015054OLBLBFIZ6-01,MAC-KD5,MAC-KD5,1
11549046,26070304015054OLBLBFIZ6-DO,MAC-KD5,MAC-KD5,1
11549046,26070304015054WY4338ZBMB-01,MAC-KD5,MAC-KD5,1
11549046,26070304015054WY4338ZBMB-DO,MAC-KD5,MAC-KD5,1
11549046,26070304015694KZJX6UXM-01,MAC-CB5,MAC-CB5,1
11549046,26070304015694KZJX6UXM-DO,MAC-CB5,MAC-CB5,1
11549046,26070304020065TLRT5HF3M-01,MAC-CP5,MAC-CP5,1
11549046,26070304020065TLRT5HF3M-DO,MAC-CP5,MAC-CP5,1
11549046,26070304021734YLSXLLVTG-01,MAC-KD5,MAC-KD5,1
11549046,26070304021734YLSXLLVTG-DO,,MAC-KD5,1
11549046,260703040340657SE58WJE6H-01,MAC-KD5,MAC-KD5,1
11549046,260703040340657SE58WJE6H-DO,MAC-KD5,MAC-KD5,1
11549046,26070304034065O58IY3BCL-01,MAC-KD5,MAC-KD5,1
11549046,26070304034065O58IY3BCL-DO,MAC-KD5,MAC-KD5,1
11549046,26070304083578VLVOJQN5Q-01,MAC-KD5,MAC-KD5,1
11549046,26070304083578VLVOJQN5Q-02,MAC-KD5,MAC-KD5,1
11549046,26070304083578VLVOJQN5Q-DO,,MAC-KD5,1
11549046,26070304092978QRHZZGYI-01,MAC-KM5,MAC-KM5,1
11549046,26070304092978QRHZZGYI-DO,MAC-KM5,MAC-KM5,1
11549046,26070304274127MBIUGWZQM-01,MAC-CB5,MAC-CB5,1
11549046,26070304274127MBIUGWZQM-DO,MAC-CB5,MAC-CB5,1
11549046,260703042947902FDW7XDDYL-01,MAC-KD5,MAC-KD5,1
11549046,260703042947902FDW7XDDYL-DO,,MAC-KD5,1
11549046,26070304294790XRQGOXV2-01,MAC-KD5,MAC-KD5,1
11549046,26070304294790XRQGOXV2-DO,,MAC-KD5,1
11549046,26070304295376B5STGHLTA-01,MAC-KM5,MAC-KM5,1
11549046,26070304295376B5STGHLTA-DO,MAC-KM5,MAC-KM5,1
11549046,26070304295376ISF1SMUKEM-01,MAC-KM5,MAC-KM5,1
11549046,26070304295376ISF1SMUKEM-02,MAC-KM5,MAC-KM5,1
11549046,26070304295376ISF1SMUKEM-DO,MAC-KM5,MAC-KM5,1
11549046,26070304325569GXJFWPJ0-01,MAC-KD5,MAC-KD5,1
11549046,26070304325569GXJFWPJ0-DO,MAC-KD5,MAC-KD5,1
11549046,26070304325569NFZ40WGHH-01,MAC-KD5,MAC-KD5,1
11549046,26070304325569NFZ40WGHH-DO,MAC-KD5,MAC-KD5,1
11549046,26070304384354BAZRACOXG-01,MAC-KD5,MAC-KD5,1
11549046,26070304384354BAZRACOXG-DO,,MAC-KD5,1
11549046,26070304555032BENXNFVX-01,MAC-KM5,MAC-KM5,1
11549046,26070304555032BENXNFVX-02,MAC-KM5,MAC-KM5,1
11549046,26070304555032BENXNFVX-DO,MAC-KM5,MAC-KM5,1
11549046,26070304594183T01BRWY7Y-01,MAC-CP5,MAC-CP5,1
11549046,26070304594183T01BRWY7Y-02,MAC-CP5,MAC-CP5,1
11549046,26070304594183T01BRWY7Y-DO,MAC-CP5,MAC-CP5,1
11549046,26070305203479ZTHCSJB9T-01,MAC-CP5,MAC-CP5,1
11549046,26070305203479ZTHCSJB9T-02,MAC-CP5,MAC-CP5,1
11549046,26070305203479ZTHCSJB9T-DO,MAC-CP5,MAC-CP5,1
11549046,26070305262085TQ8NPYZ4-01,MAC-KD5,MAC-KD5,1
11549046,26070305262085TQ8NPYZ4-DO,MAC-KD5,MAC-KD5,1
11549046,26070305270697URC4B5BD-01,MAC-KM5,MAC-KM5,1
11549046,26070305270697URC4B5BD-DO,MAC-KM5,MAC-KM5,1
11549046,26070305270697XHQKCBPMZS-01,MAC-KM5,MAC-KM5,1
11549046,26070305270697XHQKCBPMZS-DO,MAC-KM5,MAC-KM5,1
11549046,26070305291811A32NUVTZJG-01,MAC-KD5,MAC-KD5,1
11549046,26070305291811A32NUVTZJG-DO,MAC-KD5,MAC-KD5,1
11549046,26070305291811LXYNNU7WF-01,MAC-KD5,MAC-KD5,1
11549046,26070305291811LXYNNU7WF-DO,MAC-KD5,MAC-KD5,1
11549046,26070305322453MG88RHI37-01,MAC-CP5,MAC-CP5,1
11549046,26070305322453MG88RHI37-DO,MAC-CP5,MAC-CP5,1
11549046,26070305354139825K2UKMHS-01,MAC-KD5,MAC-KD5,1
11549046,26070305354139825K2UKMHS-DO,MAC-KD5,MAC-KD5,1
11549046,26070305354139NFJNEQNJ-01,MAC-KD5,MAC-KD5,1
11549046,26070305354139NFJNEQNJ-DO,MAC-KD5,MAC-KD5,1
11549046,26070305482554BKFH6LNLR-01,MAC-KM5,MAC-KM5,1
11549046,26070305482554BKFH6LNLR-DO,MAC-KM5,MAC-KM5,1
11549046,26070305482554IVCKJAWKJY-01,MAC-KM5,MAC-KM5,1
11549046,26070305482554IVCKJAWKJY-DO,MAC-KM5,MAC-KM5,1
11549046,26070305482554T7UZVUQL1J-01,MAC-KM5,MAC-KM5,1
11549046,26070305482554T7UZVUQL1J-DO,MAC-KM5,MAC-KM5,1
11549046,26070306021543ABPDYKKH-01,MAC-CB5,MAC-CB5,1
11549046,26070306021543ABPDYKKH-DO,MAC-CB5,MAC-CB5,1
11549046,26070306045566FVDYYXDS7-01,MAC-KM5,MAC-KM5,1
11549046,26070306045566FVDYYXDS7-DO,MAC-KM5,MAC-KM5,1
11549046,26070306045566GNGCVRWQCE-01,MAC-KM5,MAC-KM5,1
11549046,26070306045566GNGCVRWQCE-DO,MAC-KM5,MAC-KM5,1
11549046,26070306082350DOQEBGOS8-01,MAC-KD5,MAC-KD5,1
11549046,26070306082350DOQEBGOS8-DO,MAC-KD5,MAC-KD5,1
11549046,26070306091723C5RC9XFWI-01,MAC-CP5,MAC-CP5,1
11549046,26070306091723C5RC9XFWI-DO,MAC-CP5,MAC-CP5,1
11549046,2607030610546123INKBVEB-01,MAC-KD5,MAC-KD5,1
11549046,2607030610546123INKBVEB-DO,MAC-KD5,MAC-KD5,1
11549046,26070306105461QHB1PTUC32-01,MAC-KD5,MAC-KD5,1
11549046,26070306105461QHB1PTUC32-DO,MAC-KD5,MAC-KD5,1
11549046,26070306110322OWDGASUGN6-01,MAC-KM5,MAC-KM5,1
11549046,26070306110322OWDGASUGN6-DO,MAC-KM5,MAC-KM5,1
11549046,26070306110322Z6JRBBNDB-01,MAC-KM5,MAC-KM5,1
11549046,26070306110322Z6JRBBNDB-DO,MAC-KM5,MAC-KM5,1
11549046,26070306122787J1AD6VJJ-01,MAC-CP5,MAC-CP5,1
11549046,26070306122787J1AD6VJJ-DO,MAC-CP5,MAC-CP5,1
11549046,26070306122787UYP0TOBV3V-01,MAC-CP5,MAC-CP5,1
11549046,26070306122787UYP0TOBV3V-DO,MAC-CP5,MAC-CP5,1
11549046,26070306183641FQDQVALPE-01,MAC-KD5,MAC-KD5,1
11549046,26070306183641FQDQVALPE-DO,MAC-KD5,MAC-KD5,1
11549046,26070306183641GUBJIE7OVB-01,MAC-KD5,MAC-KD5,1
11549046,26070306183641GUBJIE7OVB-DO,MAC-KD5,MAC-KD5,1
11549046,26070306183641R16VLRD-01,MAC-KD5,MAC-KD5,1
11549046,26070306183641R16VLRD-DO,MAC-KD5,MAC-KD5,1
11549046,260703061912812ESKUHIUK-01,MAC-CB5,MAC-CB5,1
11549046,260703061912812ESKUHIUK-DO,MAC-CB5,MAC-CB5,1
11549046,26070306335640GNIEC8UV-01,MAC-CB5,MAC-CB5,1
11549046,26070306335640GNIEC8UV-DO,MAC-CB5,MAC-CB5,1
11549046,26070306335640OY0CWRCHC-01,MAC-CB5,MAC-CB5,1
11549046,26070306335640OY0CWRCHC-DO,MAC-CB5,MAC-CB5,1
11549046,26070306374756UKQM5P5A1-01,MAC-KM5,MAC-KM5,1
11549046,26070306374756UKQM5P5A1-DO,MAC-KM5,MAC-KM5,1
11549046,26070306390990YDOX9JYVP-01,MAC-KM5,MAC-KM5,1
11549046,26070306390990YDOX9JYVP-DO,MAC-KM5,MAC-KD5,1
11549046,26070306443776BC5OXYBXLH-01,MAC-KD5,MAC-KD5,1
11549046,26070306443776BC5OXYBXLH-DO,MAC-KD5,MAC-KD5,1
11549046,26070306443776NNC8PWQUT-01,MAC-KD5,MAC-KD5,1
11549046,26070306443776NNC8PWQUT-DO,MAC-KD5,MAC-KD5,1
11549046,26070306443776TUUNMUNKB0-01,MAC-KD5,MAC-KD5,1
11549046,26070306443776TUUNMUNKB0-DO,MAC-KD5,MAC-KD5,1
11549046,26070306482550REC5WC0CW-01,MAC-KD5,MAC-KD5,1
11549046,26070306482550REC5WC0CW-DO,MAC-KD5,MAC-KD5,1
11549046,260703064934693MM3C0DRU-01,MAC-KD5,MAC-KD5,1
11549046,260703064934693MM3C0DRU-DO,MAC-KD5,MAC-KD5,1
11549046,26070306493469ZG6IGJOS4Y-01,MAC-KD5,MAC-KD5,1
11549046,26070306493469ZG6IGJOS4Y-DO,MAC-KD5,MAC-KD5,1
11549046,26070307001273J9TVTTCUQ-01,MAC-KD5,MAC-KD5,1
11549046,26070307001273J9TVTTCUQ-DO,MAC-KD5,MAC-KD5,1
11549046,26070307111628O8DYHOJHZ-01,MAC-CB5,MAC-CB5,1
11549046,26070307111628O8DYHOJHZ-DO,MAC-CB5,MAC-CB5,1
11549046,26070307112425IICPYJMSG-01,MAC-CB5,MAC-CB5,1
11549046,26070307112425IICPYJMSG-DO,MAC-CB5,MAC-CB5,1
11549046,26070307112828C541UO8VA-01,MAC-KD5,MAC-KD5,1
11549046,26070307112828C541UO8VA-DO,MAC-KD5,MAC-KD5,1
11549046,26070307122053QXIIHHYNW-01,MAC-KD5,MAC-KD5,1
11549046,26070307122053QXIIHHYNW-DO,MAC-KD5,MAC-KD5,1
11549046,26070307122053RGXUSXRX2Z-01,MAC-KD5,MAC-KD5,1
11549046,26070307122053RGXUSXRX2Z-02,MAC-KD5,MAC-KD5,1
11549046,26070307122053RGXUSXRX2Z-DO,MAC-KD5,MAC-KD5,1
11549046,26070307242493CYF8SXRB-01,MAC-CB5,MAC-CB5,1
11549046,26070307242493CYF8SXRB-DO,MAC-CB5,MAC-CB5,1
11549046,26070307242493FPQTG3KNX-01,MAC-CB5,MAC-CB5,1
11549046,26070307242493FPQTG3KNX-02,MAC-CB5,MAC-CB5,1
11549046,26070307242493FPQTG3KNX-03,MAC-CB5,MAC-CB5,1
11549046,26070307242493FPQTG3KNX-04,MAC-CB5,MAC-CB5,1
11549046,26070307242493FPQTG3KNX-05,MAC-CB5,MAC-CB5,1
11549046,26070307242493FPQTG3KNX-06,MAC-CB5,MAC-CB5,1
11549046,26070307242493FPQTG3KNX-DO,MAC-CB5,MAC-CB5,1
11549046,26070307264551XDXMVYTP-01,MAC-KM5,MAC-KM5,1
11549046,26070307264551XDXMVYTP-DO,MAC-KM5,MAC-KM5,1
11549046,26070307264552KXI2FPL6UI-01,MAC-KM5,MAC-KM5,1
11549046,26070307264552KXI2FPL6UI-DO,MAC-KM5,MAC-KM5,1
11549046,26070307284769DSVJNCKDP-01,MAC-KM5,MAC-KM5,1
11549046,26070307284769DSVJNCKDP-DO,MAC-KM5,MAC-KM5,1
11549046,26070307451463GKLYOKTAP-01,MAC-CB5,MAC-CB5,1
11549046,26070307451463GKLYOKTAP-DO,MAC-CB5,MAC-CB5,1
11549046,26070307451463NVPZKLIVP-01,MAC-CB5,MAC-CB5,1
11549046,26070307451463NVPZKLIVP-DO,MAC-CB5,MAC-CB5,1
11549046,26070307451464P09BOZZQ-01,MAC-CB5,MAC-CB5,1
11549046,26070307451464P09BOZZQ-DO,MAC-CB5,MAC-CB5,1
11549046,260703074836918SJVHIYS0-01,MAC-KD5,MAC-KD5,1
11549046,260703074836918SJVHIYS0-DO,,MAC-KD5,1
11549046,260703083535775NNPUXFXN-01,MAC-KD5,MAC-KD5,1
11549046,260703083535775NNPUXFXN-02,MAC-KD5,MAC-KD5,1
11549046,260703083535775NNPUXFXN-DO,,MAC-KD5,1
11549046,260703083535777JAW4GVZ-01,MAC-KD5,MAC-KD5,1
11549046,260703083535777JAW4GVZ-DO,,MAC-KD5,1
11549046,26070308354891WISGZANL-01,MAC-KD5,MAC-KD5,1
11549046,26070308354891WISGZANL-DO,MAC-KD5,MAC-KD5,1
11549046,26070308403802YBPCFDYP-01,MAC-KD5,MAC-KD5,1
11549046,26070308403802YBPCFDYP-DO,MAC-KD5,MAC-KD5,1
11549046,26070308482471ROOEWVQVD-01,MAC-KD5,MAC-KD5,1
11549046,26070308482471ROOEWVQVD-DO,MAC-KD5,MAC-KD5,1
11549046,260703085007762YTVTLXFN7-01,MAC-CB5,MAC-CB5,1
11549046,260703085007762YTVTLXFN7-DO,MAC-CB5,MAC-CB5,1
11549046,26070308500776DOAW3TSRW-01,MAC-CB5,MAC-CB5,1
11549046,26070308500776DOAW3TSRW-DO,MAC-CB5,MAC-CB5,1
11549046,26070308500776WI1J7Y2MNZ-01,MAC-CB5,MAC-CB5,1
11549046,26070308500776WI1J7Y2MNZ-DO,MAC-CB5,MAC-CB5,1
11549046,26070309011286E0AQ47ZVA-01,MAC-KD5,MAC-KD5,1
11549046,26070309011286E0AQ47ZVA-DO,,MAC-KD5,1
11549046,260703090310385QJT3YJGRQ-01,MAC-KD5,MAC-KD5,1
11549046,260703090310385QJT3YJGRQ-DO,,MAC-KD5,1
11549046,26070309031038ZE7NEHP4A-01,MAC-KD5,MAC-KD5,1
11549046,26070309031038ZE7NEHP4A-DO,,MAC-KD5,1
11549046,26070309050769L6LIBQYRN-01,MAC-KD5,MAC-KD5,1
11549046,26070309050769L6LIBQYRN-DO,,MAC-KD5,1
11549046,26070309240220PUFMMJSXNM-01,MAC-KM5,MAC-KM5,1
11549046,26070309240220PUFMMJSXNM-DO,MAC-KM5,MAC-KM5,1
11549046,26070309240220ZFF86CI3Q-01,MAC-KM5,MAC-KM5,1
11549046,26070309240220ZFF86CI3Q-DO,MAC-KM5,MAC-KM5,1
11549046,260703093101574QJ8Y2BBE-01,MAC-CB5,MAC-CB5,1
11549046,260703093101574QJ8Y2BBE-DO,MAC-CB5,MAC-CB5,1
11549046,26070309314327SEBL1NXES-01,MAC-KM5,MAC-KM5,1
11549046,26070309314327SEBL1NXES-DO,MAC-KM5,MAC-KM5,1
11549046,26070309343034MJXPXLIIH-01,MAC-KD5,MAC-KD5,1
11549046,26070309343034MJXPXLIIH-DO,MAC-KD5,MAC-KD5,1
11549046,26070309343034SO9BNAF89Y-01,MAC-KD5,MAC-KD5,1
11549046,26070309343034SO9BNAF89Y-DO,MAC-KD5,MAC-KD5,1
11549046,26070309413045VYIXOWDI0-01,MAC-KD5,MAC-KD5,1
11549046,26070309413045VYIXOWDI0-DO,MAC-KD5,MAC-KD5,1
11549046,26070309421422ZI1NI9RTC-01,MAC-CP5,MAC-CP5,1
11549046,26070309421422ZI1NI9RTC-DO,MAC-CP5,MAC-CP5,1
11549046,26070309421423DYEM0F9OOO-01,MAC-CP5,MAC-CP5,1
11549046,26070309421423DYEM0F9OOO-DO,MAC-CP5,MAC-CP5,1
11549046,26070309551600I0LOLZHB5-01,MAC-KD5,MAC-KD5,1
11549046,26070309551600I0LOLZHB5-DO,MAC-KD5,MAC-KD5,1
11549046,26070309551600KUJ6WSM7J1-01,MAC-KD5,MAC-KD5,1
11549046,26070309551600KUJ6WSM7J1-DO,MAC-KD5,MAC-KD5,1
11549046,26070309551600X1IT4WCXV2-01,MAC-KD5,MAC-KD5,1
11549046,26070309551600X1IT4WCXV2-DO,MAC-KD5,MAC-KD5,1
11549046,26070309585910E9PGQW8EGX-01,MAC-KD5,MAC-KD5,1
11549046,26070309585910E9PGQW8EGX-DO,MAC-KD5,MAC-KD5,1
11549046,26070309585910EVBUSU7Q-01,MAC-KD5,MAC-KD5,1
11549046,26070309585910EVBUSU7Q-DO,MAC-KD5,MAC-KD5,1
11549046,26070309591465JO1PAX2P-01,MAC-KD5,MAC-KD5,1
11549046,26070309591465JO1PAX2P-DO,MAC-KD5,MAC-KD5,1
